"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"1Cbl3Yq8rHo7hhDQmLQagU","PUSH 2 START","Tyla","41","4","-2","SA","2025-01-08","85","False","156825","TYLA +","2024-10-11","0.683","0.814","2","-3.505","1","0.0466","0.277","0.00826","0.0858","0.758","93.482","4"
"2CspwnypzT7rcWI9RfsoSb","Mantra","JENNIE","42","-11","8","SA","2025-01-08","86","True","136627","Mantra","2024-10-10","0.894","0.725","10","-4.984","0","0.0432","0.00434","1.15e-05","0.0815","0.838","116.988","4"
"5XeFesFbtLpXzIVDNQP22n","I Wanna Be Yours","Arctic Monkeys","43","-2","-8","SA","2025-01-08","90","False","183956","AM","2013-09-09","0.464","0.417","0","-9.345","0","0.0256","0.136","0.022","0.0974","0.479","67.528","4"
"7tI8dRuH2Yc6RuoTjxo4dU","Who","Jimin","44","2","-17","SA","2025-01-08","90","False","170887","MUSE","2024-07-19","0.66","0.756","0","-3.743","0","0.032","0.00289","0.0","0.193","0.838","116.034","4"
"1aNQ9Nz0gzJXVm6kuXcIbq","ACIDO","UdieNnx","45","5","5","SA","2025-01-08","73","False","75697","ACIDO","2024-10-31","0.546","0.546","5","-7.061","0","0.0287","0.158","0.938","0.156","0.0764","130.019","4"
"1lOe9qE0vR9zwWQAOk6CoO","Ransom","Lil Tecca","46","-4","4","SA","2025-01-08","86","True","131240","We Love You Tecca","2019-08-30","0.745","0.642","7","-6.257","0","0.287","0.0204","0.0","0.0658","0.226","179.974","4"
"2HRgqmZQC0MC7GeNuDIXHN","Seven (feat. Latto) (Explicit Ver.)","Jung Kook, Latto","47","3","-26","SA","2025-01-08","84","True","183550","GOLDEN","2023-11-03","0.79","0.831","11","-4.185","1","0.044","0.312","0.0","0.0797","0.872","124.987","4"
"5yVIlYEHZxQVLyInCdldoS","Impossible","James Arthur","48","2","2","SA","2025-01-08","75","False","209440","James Arthur (Deluxe)","2013-11-04","0.376","0.695","0","-4.782","0","0.0933","0.135","0.0","0.11","0.302","169.533","4"
"3wPPWcVuinAU7dXcJXtCID","La La La","Naughty Boy, Sam Smith","49","-2","1","SA","2025-01-08","78","False","222200","Hotel Cabana (Deluxe Version)","2013-01-01","0.772","0.65","6","-5.202","0","0.0306","0.107","1.13e-06","0.0905","0.262","125.083","4"
"2YZ7CJV3Q1OGh7ZL9PYWcP","GLORY","Ogryzek","50","0","0","SA","2025-01-08","79","False","149522","GLORY","2024-05-24","0.331","0.765","1","-6.789","1","0.0298","0.000421","0.879","0.109","0.0923","171.455","4"
"7G7mSV4BebkoHWwKTDvXu9","Winter Ahead (with PARK HYO SHIN)","V, Park Hyo Shin","1","49","21","RO","2025-01-08","88","False","234895","Winter Ahead (with PARK HYO SHIN)","2024-11-29","0.36","0.316","3","-9.954","1","0.0284","0.858","0.000212","0.23","0.229","76.844","3"
"2AKfAnct7MFEglIueZ7ROM","Vino să te f","Dani Mocanu","2","-1","1","RO","2025-01-08","56","False","180393","Vino să te f","2024-12-14","0.8","0.729","0","-5.232","1","0.0914","0.0577","0.00159","0.327","0.859","164.986","4"
"4ltU2MHw7l9Mbr7NhbNjLV","A venit poliția - From ""Candidatul perfect"" The Movie","Theo Rose","3","-1","3","RO","2025-01-08","63","False","144303","A venit poliția (From ""Candidatul perfect"" The Movie)","2024-10-11","0.81","0.803","6","-5.587","0","0.0824","0.142","0.000741","0.0454","0.962","158.092","4"
"4Cy1wIbi2TGoiCBXE9qBID","Meneaito","Tzanca Uraganu, Costel Biju","4","-1","-3","RO","2025-01-08","57","False","159858","Meneaito","2024-12-13","0.843","0.633","11","-9.798","1","0.0712","0.17","4.28e-05","0.0881","0.39","94.04","4"
"5sFEhVXljNz3VPW404UHey","Anglia","Dani Mocanu","5","0","6","RO","2025-01-08","58","False","131977","Anglia","2024-11-01","0.805","0.843","9","-5.145","0","0.0558","0.0616","0.00268","0.269","0.961","151.975","4"
"7tI8dRuH2Yc6RuoTjxo4dU","Who","Jimin","6","-2","-4","RO","2025-01-08","90","False","170887","MUSE","2024-07-19","0.66","0.756","0","-3.743","0","0.032","0.00289","0.0","0.193","0.838","116.034","4"
"7CzIPuAZjl1K8wYPOOzHyL","Mercedes","Iuly Neamtu, Manele Mentolate","7","-1","-2","RO","2025-01-08","59","False","165269","Mercedes","2024-08-09","0.815","0.865","5","-4.194","0","0.033","0.26","0.0078","0.105","0.959","144.014","4"
"6YnNRZZH53YVue4gpk7jYQ","Spania","Dani Mocanu","8","0","-1","RO","2025-01-08","59","False","159194","Spania","2024-09-27","0.888","0.906","9","-5.386","0","0.0951","0.0387","8.45e-05","0.858","0.896","132.029","4"
"3pFcK6taoEkjfirkJWaTv7","Rusia","Dani Mocanu","9","-2","-5","RO","2025-01-08","57","False","135600","Rusia","2024-12-03","0.777","0.882","6","-5.247","0","0.09","0.28","5.13e-05","0.061","0.876","154.903","4"
"2plbrEY59IikOBgBGLjaoe","Die With A Smile","Lady Gaga, Bruno Mars","10","-1","-1","RO","2025-01-08","100","False","251667","Die With A Smile","2024-08-16","0.521","0.592","6","-7.777","0","0.0304","0.308","0.0","0.122","0.535","157.969","3"
"6fi9kxR0M6S2chzb2O4YIy","Vreau","Sami G","11","0","25","RO","2025-01-08","55","False","149000","Vreau","2024-10-18","0.748","0.785","2","-6.817","1","0.1","0.223","0.0","0.333","0.436","93.031","4"
"4TLyVQPY9Kuwh9ptK9NZBn","Yali, Yali","Babasha, Ministerul Manelelor","12","-2","1","RO","2025-01-08","56","False","155714","Yali, Yali","2024-08-14","0.803","0.763","9","-4.327","0","0.0354","0.153","3.17e-06","0.114","0.756","126.022","4"
"40GLYWLoMFhkuoDImEwHm4","Jenifer buci de fier","Raihold","13","2","37","RO","2025-01-08","43","False","168000","Jenifer buci de fier","2023-03-25","0.767","0.809","10","-5.591","0","0.281","0.0145","7.91e-06","0.0514","0.78","180.022","4"
"4wJ5Qq0jBN4ajy7ouZIV1c","APT.","ROSÉ, Bruno Mars","14","-1","7","RO","2025-01-08","89","False","169917","rosie","2024-12-06","0.777","0.783","0","-4.477","0","0.26","0.0283","0.0","0.355","0.939","149.027","4"
"1Es7AUAhQvapIcoh3qMKDL","Timeless (with Playboi Carti)","The Weeknd, Playboi Carti","15","-3","-1","RO","2025-01-08","92","True","256000","Timeless","2024-09-27","0.769","0.722","11","-5.485","0","0.0507","0.0584","2.56e-06","0.111","0.57","119.973","4"
"3U2UZLISDB6TjZyOQbASIg","BETO DANCE","AlbertNbn","16","1","8","RO","2025-01-08","52","True","156750","BETO DANCE","2023-12-08","0.81","0.768","6","-5.145","0","0.287","0.00936","0.0","0.554","0.415","126.985","4"
"2yUZv6utvoeV0B79YSn7pq","Hai sa ne iubim ca nemtii","Dani Mocanu","17","-3","-5","RO","2025-01-08","58","False","150239","Hai sa ne iubim ca nemtii","2024-07-08","0.822","0.866","0","-4.205","1","0.115","0.00969","0.000596","0.145","0.945","74.977","4"
"00h0W7OACncGvIWVhwGhPX","Diss Music Romania","Dani Mocanu","18","1","32","RO","2025-01-08","53","False","145040","Diss Music Romania","2024-10-10","0.857","0.814","10","-3.347","1","0.0639","0.251","0.000493","0.12","0.865","159.972","4"
"26yMwoEBtLRYAUcKKk0uIY","Kylie Jenner","candyboii, RAVA","19","-3","-3","RO","2025-01-08","56","True","181771","Kylie Jenner","2024-09-13","0.536","0.755","8","-5.355","1","0.0501","0.00339","0.0","0.427","0.139","159.501","4"
"2CGaabfPeMsfEUpYN7gOti","ultima (noapte)","IDK, Oscar","20","1","-12","RO","2025-01-08","50","True","228750","ultima (noapte)","2024-12-29","0.665","0.632","0","-5.963","0","0.0515","0.414","0.0","0.121","0.664","128.058","4"
"5yGAxh5wM6di5gmlD79jDY","REGINA","NOUA UNSPE","21","2","-1","RO","2025-01-08","53","True","138666","REGINA","2024-04-12","0.771","0.652","9","-6.218","1","0.0823","0.0235","1.9e-05","0.131","0.406","89.985","4"
"5jDcoEETEDGuFlKhPm6eIq","Baklava","Gya, Babasha","22","-4","-7","RO","2025-01-08","58","False","144800","Baklava","2024-04-15","0.736","0.796","6","-2.489","1","0.0432","0.281","0.0","0.16","0.75","149.971","4"
"1rphOlDQNt1BrIvc4zn5uq","MAZDA","RAVA, Johny Romano","23","1","11","RO","2025-01-08","54","True","150000","LUCIFER","2024-05-24","0.537","0.744","2","-4.568","1","0.231","0.244","0.0","0.201","0.418","191.942","4"
"4tKYYeJUKdWxyiWlVqUIj8","Turbo Orange","Mgk666","24","-2","26","RO","2025-01-08","54","True","160000","Turbo Orange","2024-10-20","0.705","0.633","11","-6.586","1","0.286","0.518","0.0","0.2","0.589","90.249","4"
"5gGT2pleKQwQuiKxz5wYfe","Merhaba (Stil Turcesc)","Denis Ramniceanu, Ministerul Manelelor","25","-5","-7","RO","2025-01-08","54","False","154960","Merhaba (Stil Turcesc)","2024-08-19","0.761","0.702","7","-6.41","1","0.0439","0.251","0.0421","0.272","0.716","126.97","4"
"3BAZCKKEbilNdQgTSLBca9","Păi naa","Babasha, Ministerul Manelelor","26","2","-7","RO","2025-01-08","57","False","160450","Păi naa","2024-06-01","0.746","0.831","0","-6.021","0","0.038","0.444","0.0107","0.099","0.964","138.953","4"
"0xGQTpN4ESETtl1Sp6rzd2","São Paulo (feat. Anitta)","The Weeknd, Anitta","27","12","12","RO","2025-01-08","84","True","301623","São Paulo","2024-10-31","0.574","0.659","5","-7.377","0","0.0768","0.0412","0.0002","0.0921","0.506","127.347","4"
"7Lt9GmQADKBkE5ch07n8fY","Cine N-a Gresit Vreodata","Bogdan DLP","28","-2","-11","RO","2025-01-08","55","False","198837","Cine N-a Gresit Vreodata","2024-10-25","0.727","0.506","6","-6.901","1","0.0404","0.258","0.0","0.271","0.52","139.949","4"
"6WUGsDp56TjkMRrF5WsElJ","Sper Ca Esti Bine","Sami G","29","1","-6","RO","2025-01-08","55","False","173437","Hustler","2024-06-14","0.646","0.597","4","-6.258","0","0.0577","0.437","0.0","0.108","0.208","127.577","4"
"6PxNbn9eM5SIDTBBZfG9PX","E Adevărat","Gya","30","1","2","RO","2025-01-08","55","False","167203","E Adevărat","2024-09-13","0.696","0.873","2","-6.038","0","0.0483","0.569","0.0","0.221","0.761","142.023","4"
"7lykVoeRhArAOLcLSV6xWP","Dema Mamo","Alex Botea, Costel Biju","31","3","19","RO","2025-01-08","51","False","182791","Dema Mamo","2024-11-20","0.736","0.842","4","-3.977","0","0.0559","0.0645","0.0333","0.118","0.648","172.117","4"
"0gOjMBj92rLOX6M134LMMh","Amo, Amo","Babasha, Ministerul Manelelor","32","-7","-5","RO","2025-01-08","56","False","147477","Amo, Amo","2024-07-05","0.864","0.765","5","-7.233","0","0.0498","0.592","0.00775","0.157","0.555","119.986","4"
"08J3tcESmdRb8IjT12FG50","El chapo","Dani Mocanu","33","-6","-8","RO","2025-01-08","54","False","166760","El chapo","2020-12-14","0.811","0.87","4","-4.171","0","0.165","0.0595","8.09e-06","0.0678","0.86","93.083","4"
"2vypqMNbxNn7jVrscNxrFZ","SUNETE 2","andrei, DZWS, BEN","34","16","-4","RO","2025-01-08","52","False","134519","SUNETE 2","2023-06-23","0.88","0.606","1","-10.446","0","0.0772","0.218","0.17","0.0878","0.0758","116.06","4"
"6nanWWO9YYAShPnUbC6vQ0","Victoria","AlbertNbn","35","-2","-2","RO","2025-01-08","52","True","117600","Victoria","2024-01-05","0.903","0.587","8","-14.847","0","0.0916","0.112","0.0","0.0945","0.382","100.057","4"
"40GuJIybQew4lWrTernb4D","Creola","Denis Ramniceanu, Ministerul Manelelor","36","7","14","RO","2025-01-08","51","False","166384","Creola","2024-06-17","0.799","0.829","7","-4.335","0","0.0508","0.419","0.00778","0.153","0.925","130.062","4"
"3dWT54uwKiBQ7JEqg3WGev","Vin Sa Te Fur","Luis Gabriel, Haziran","37","13","13","RO","2025-01-08","37","False","187959","Vin Sa Te Fur","2024-12-23","0.509","0.508","4","-6.541","0","0.0287","0.0721","0.0","0.1","0.492","170.046","3"
"7dpjndI7KXtTVAERTplKMw","Ia-ma Du-ma","Babasha","38","-3","-10","RO","2025-01-08","55","False","168000","Ia-ma Du-ma","2023-08-04","0.757","0.603","9","-9.047","0","0.0711","0.656","0.0","0.27","0.661","99.992","4"
"6dOtVTDdiauQNBQEDOtlAB","BIRDS OF A FEATHER","Billie Eilish","39","1","4","RO","2025-01-08","97","False","210373","HIT ME HARD AND SOFT","2024-05-17","0.747","0.507","2","-10.171","1","0.0358","0.2","0.0608","0.117","0.438","104.978","4"
"4KzxeD91DwTgMu0uArD6tg","Lamborghini","YNY Sebi, Bogdan DLP","40","-3","-30","RO","2025-01-08","56","False","172105","Lamborghini","2024-08-23","0.748","0.775","9","-3.229","0","0.0604","0.326","0.0","0.146","0.766","94.992","4"
"5p93LIjxyKzAvwaPXAb3iI","Ține-te bine","Gya","41","-9","-10","RO","2025-01-08","54","False","150361","Ține-te bine","2024-08-07","0.805","0.85","5","-3.304","0","0.0637","0.111","6.21e-06","0.0873","0.788","165.954","4"
"4cZ0QPVw1oTZ48yML1k8wI","Zi-mi cine","Babasha, Ministerul Manelelor","42","-6","8","RO","2025-01-08","51","False","141268","Zi-mi cine","2024-10-04","0.818","0.781","10","-5.011","0","0.0375","0.0778","0.000115","0.159","0.714","133.996","4"
"0eaVIYo2zeOaGJeqZ5TwYz","No Pole","Don Toliver","43","-1","7","RO","2025-01-08","86","True","187613","Love Sick (Deluxe)","2023-02-28","0.328","0.631","5","-5.169","0","0.0465","0.0714","0.0","0.567","0.382","85.262","4"
"78Qu2ibWMLEx4M7hlESf3w","Amore","Iuly Neamtu, Manele Mentolate","44","-15","-18","RO","2025-01-08","54","False","158095","Amore","2023-12-11","0.849","0.712","5","-3.025","0","0.139","0.427","0.0","0.105","0.712","125.949","4"
"6jrg6XKjDtvFGp11a0JQZQ","Gipsy Style","Costel Biju","45","-1","-8","RO","2025-01-08","53","False","188355","Gipsy Style","2023-03-12","0.792","0.845","9","-3.339","0","0.0615","0.0511","0.000154","0.0574","0.961","157.948","4"
"3M0lSi5WW79CXQamgSBIjx","Swim","Chase Atlantic","46","0","4","RO","2025-01-08","86","True","228786","Chase Atlantic","2017-10-04","0.666","0.542","8","-6.429","1","0.0392","0.27","0.0","0.0765","0.0771","120.134","4"
"5jQJJ6zqnjlls6jpSZ89S4","Accesorii","Oscar, RAVA, IDK, Tussin, candyboii","47","-6","-18","RO","2025-01-08","48","True","253714","Accesorii","2024-12-25","0.62","0.801","2","-4.535","1","0.046","0.00932","0.0","0.131","0.215","140.014","4"
"6ryYkPaIuqPcnlWwJrdMBN","112 Arabii","Alex Botea","48","-10","-4","RO","2025-01-08","53","False","213135","112 Arabii","2024-05-18","0.819","0.852","7","-3.284","0","0.0374","0.0149","0.000723","0.0643","0.741","134.002","4"
"7fuZr7YvNC22Ld6FjOMfXy","Sugar Daddy","Iuly Neamtu, Manele Mentolate","49","0","1","RO","2025-01-08","49","False","150000","Sugar Daddy","2024-02-26","0.707","0.88","9","-3.199","0","0.0812","0.0686","7.88e-06","0.162","0.472","96.031","4"
"5eDUjRGEYTvEtlGUIOR7Mh","RĂGUȘIT","RAVA, Oscar","50","0","0","RO","2025-01-08","52","True","238016","RĂGUȘIT","2024-09-27","0.733","0.578","1","-5.59","0","0.0372","0.814","0.0","0.161","0.433","120.946","4"
"1YYfyJ2yCvGFCxwjsIqEK9","Khé?","Rauw Alejandro, Romeo Santos","1","0","0","PY","2025-01-08","88","False","206066","Cosa Nuestra","2024-11-15","0.687","0.627","7","-4.975","1","0.181","0.326","0.0","0.0893","0.47","155.865","4"
"7d6yK8v8J484SWH5prIQiE","VeLDÁ","Bad Bunny, Omar Courtz, Dei V","2","5","48","PY","2025-01-08","80","True","235336","DeBÍ TiRAR MáS FOToS","2025-01-05","0.613","0.981","1","-18.638","1","0.149","0.29","0.0023","0.437","0.0337","101.852","3"
"7tI8dRuH2Yc6RuoTjxo4dU","Who","Jimin","3","-1","1","PY","2025-01-08","90","False","170887","MUSE","2024-07-19","0.66","0.756","0","-3.743","0","0.032","0.00289","0.0","0.193","0.838","116.034","4"
"5MKbWaXeSQSmzmo7gPQha1","Amor de Vago","La T y La M, Malandro","4","0","3","PY","2025-01-08","77","False","188423","Amor de Vago","2024-08-23","0.65","0.507","2","-7.27","1","0.111","0.706","2.47e-06","0.0725","0.603","179.984","4"
"0qeIFEGRQqHoaJtLCl0U73","DEGENERE 👑 (feat. benny blanco)","Myke Towers, benny blanco","5","-2","-3","PY","2025-01-08","87","True","130880","LA PANTERA NEGRA (DELUXE)","2024-10-17","0.744","0.709","6","-5.778","0","0.284","0.0501","0.0","0.0847","0.712","194.055","4"
"7bywjHOc0wSjGGbj04XbVi","LUNA","Feid, ATL Jacob","6","-1","-1","PY","2025-01-08","88","False","196800","FERXXOCALIPSIS","2023-12-01","0.774","0.86","7","-2.888","0","0.13","0.131","0.0","0.116","0.446","100.019","4"
"6kPCcIAGoTeRrh8qrmKa90","Piel","Tiago PZK, Ke Personajes","7","-1","-4","PY","2025-01-08","80","True","142041","GOTTI A","2024-07-04","0.646","0.907","0","-1.617","1","0.0593","0.422","0.0","0.14","0.816","168.004","4"
"3sK8wGT43QFpWrvNQsrQya","DtMF","Bad Bunny","8","12","42","PY","2025-01-08","79","False","237117","DeBÍ TiRAR MáS FOToS","2025-01-05","0.625","0.131","7","-27.405","0","0.0717","0.177","0.218","0.0807","0.032","136.02","4"
"0iKo4pNNjHHdKUcFARlfCa","EL CLúB","Bad Bunny","9","0","41","PY","2025-01-08","77","True","222568","DeBÍ TiRAR MáS FOToS","2025-01-05","0.516","0.611","10","-5.486","0","0.0555","0.458","5.34e-05","0.113","0.261","110.744","4"
"2lTm559tuIvatlT1u0JYG2","BAILE INoLVIDABLE","Bad Bunny","10","-2","40","PY","2025-01-08","81","True","367725","DeBÍ TiRAR MáS FOToS","2025-01-05","0.168","0.00332","10","-46.113","1","0.0615","0.192","0.79","0.112","0.219","119.387","3"
"7G7mSV4BebkoHWwKTDvXu9","Winter Ahead (with PARK HYO SHIN)","V, Park Hyo Shin","11","1","39","PY","2025-01-08","88","False","234895","Winter Ahead (with PARK HYO SHIN)","2024-11-29","0.36","0.316","3","-9.954","1","0.0284","0.858","0.000212","0.23","0.229","76.844","3"
"59D4DOkspUbWyMmbAPQkxZ","VOY A LLeVARTE PA PR","Bad Bunny","12","-1","38","PY","2025-01-08","81","True","156364","DeBÍ TiRAR MáS FOToS","2025-01-05","0.148","0.604","7","-35.032","1","0.0588","0.921","0.453","0.405","1e-05","106.295","3"
"5TFD2bmFKGhoCRbX61nXY5","NUEVAYoL","Bad Bunny","13","1","37","PY","2025-01-08","81","False","183685","DeBÍ TiRAR MáS FOToS","2025-01-05","0.142","0.195","6","-20.024","1","0.139","0.265","0.995","0.204","0.12","137.922","4"
"6WatFBLVB0x077xWeoVc2k","Si Antes Te Hubiera Conocido","KAROL G","14","-4","-6","PY","2025-01-08","92","False","195824","Si Antes Te Hubiera Conocido","2024-06-21","0.924","0.668","11","-6.795","1","0.0469","0.446","0.000594","0.0678","0.787","128.027","4"
"1Q9Efnm5csdCMFynISxL2x","PERFuMITO NUEVO","Bad Bunny, RaiNao","15","2","35","PY","2025-01-08","80","True","200680","DeBÍ TiRAR MáS FOToS","2025-01-05","0.513","0.0302","0","-33.8","1","0.0701","0.996","0.977","0.15","0.557","120.026","1"
"0Sr7ssScx54yxdM2ols7nW","Q U E V A S H A C E R H O Y ?","Omar Courtz, De La Rose","16","-3","-10","PY","2025-01-08","86","True","224022","PRIMERA MUSA","2024-09-20","0.56","0.681","6","-6.304","0","0.244","0.103","0.0","0.106","0.388","155.079","4"
"5k9W9yX3Px3IehmvyffAFC","Las 12","Mackie, KEVIN ROLDAN","17","-2","-8","PY","2025-01-08","63","False","211243","Las 12","2020-10-23","0.656","0.727","0","-6.431","1","0.147","0.184","0.0","0.0682","0.696","167.729","4"
"6RzcNTnS02dnqoQMdTkQwi","Descer Pra BC","Brenno & Matheus, DJ Ari SL","18","-2","-8","PY","2025-01-08","84","False","166451","Descer Pra BC","2024-11-15","0.913","0.802","0","-5.758","1","0.0456","0.34","0.0","0.0645","0.762","124.014","4"
"5WEF0icHWmAZBBMglBd599","WELTiTA","Bad Bunny, Chuwi","19","0","31","PY","2025-01-08","79","False","187507","DeBÍ TiRAR MáS FOToS","2025-01-05","0.458","0.297","4","-32.354","0","0.6","0.866","0.329","0.346","0.357","96.14","3"
"2N0SPREDYqILVEFSsWF5N5","Love Me Again","V","20","7","30","PY","2025-01-08","80","False","182293","Layover","2023-08-11","0.633","0.607","0","-6.182","0","0.0532","0.183","1.38e-06","0.167","0.363","74.029","4"
"69vi5SUSJJF0CQJCZngFFS","Parte & Choke","Jombriel, Alex Krack, Jøtta","21","0","26","PY","2025-01-08","79","True","205227","Parte & Choke","2024-11-05","0.731","0.671","5","-3.831","0","0.309","0.00649","0.0","0.185","0.864","117.345","5"
"4MUrUT38U98olfnyzMBCzm","KLOuFRENS","Bad Bunny","22","0","28","PY","2025-01-08","78","True","199114","DeBÍ TiRAR MáS FOToS","2025-01-05","0.326","0.125","1","-32.45","1","0.148","0.703","0.706","0.18","0.306","106.974","4"
"0l0vcZMU7AOeQmUIREoI2U","Qué Pasaría...","Rauw Alejandro, Bad Bunny","23","1","-7","PY","2025-01-08","90","True","191018","Cosa Nuestra","2024-11-15","0.833","0.563","4","-5.593","0","0.204","0.528","1.27e-05","0.139","0.343","105.008","4"
"5q2JbCNi4FcnglgPfxcV65","Sola (Remix)","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","24","1","-6","PY","2025-01-08","77","False","307910","Sola (Remix)","2016-12-01","0.639","0.869","11","-4.024","1","0.147","0.27","0.0","0.0802","0.767","169.801","4"
"4h3i4yz7mkw1H9XG9VMkjQ","Vibrador","Engel Montaz","25","-7","-12","PY","2025-01-08","70","True","186666","Desire","2024-07-10","0.695","0.704","6","-4.788","0","0.267","0.118","0.00261","0.136","0.577","179.873","4"
"6J5kc12BW5HuP3d7C3vvx8","EoO","Bad Bunny","26","7","24","PY","2025-01-08","78","True","204768","DeBÍ TiRAR MáS FOToS","2025-01-05","0.36","0.464","10","-29.598","0","0.0702","0.749","0.859","0.0825","0.184","63.662","4"
"2btNsI4OvcVl7SAHQQDHFB","Mírame","Blessd, Ovy On The Drums","27","2","-15","PY","2025-01-08","83","True","157453","Mírame","2024-04-17","0.717","0.656","7","-4.449","1","0.0797","0.141","2.96e-05","0.0661","0.695","175.956","4"
"4c2Pc0NrfkesPR0jff6q3F","KETU TeCRÉ","Bad Bunny","28","-2","22","PY","2025-01-08","78","True","250789","DeBÍ TiRAR MáS FOToS","2025-01-05","0.27","0.277","8","-32.187","1","0.0477","0.0177","0.485","0.111","0.082","111.353","3"
"79x7xtoCLpf6l32Zz6mWo4","BOKeTE","Bad Bunny","29","-1","21","PY","2025-01-08","78","True","215983","DeBÍ TiRAR MáS FOToS","2025-01-05","0.4","0.07","1","-32.756","1","0.0456","0.194","0.956","0.116","0.0344","124.927","4"
"3E8xyYdIPpiH2wNEozE68I","Pégate","Standly","30","1","-6","PY","2025-01-08","80","False","186096","Pégate","2022-01-03","0.83","0.818","7","-5.028","1","0.0552","0.306","0.0","0.0906","0.828","98.008","4"
"4AdkryAxDTbgwQdqtFH8qx","Siempre Me Buscabas","Lalo Y Los Descalzos","31","1","-20","PY","2025-01-08","58","False","218133","Super Cumbias (Remastered)","2019-10-26","0.693","0.433","4","-10.062","1","0.118","0.286","0.0","0.273","0.928","162.194","4"
"5QjmUqgpPQgXgg4606DqZF","UWAIE","Kapo","32","2","-17","PY","2025-01-08","84","False","172427","UWAIE","2024-08-15","0.705","0.783","9","-4.783","0","0.0403","0.138","0.0","0.0984","0.454","103.001","4"
"44yf1tgi5vg8lR2EULi1gs","20 Veces","Flamen Beretta, Latinnites Music, Kuv507","33","-10","-12","PY","2025-01-08","66","False","291063","20 Veces","2024-12-20","0.661","0.683","6","-6.503","1","0.408","0.321","0.0","0.235","0.517","93.589","4"
"7tCuCjhxzjX2XCz4JiiAsp","TURiSTA","Bad Bunny","34","-4","16","PY","2025-01-08","77","False","190028","DeBÍ TiRAR MáS FOToS","2025-01-05","0.358","0.12","8","-30.487","1","0.523","0.456","0.0653","0.146","0.318","90.929","3"
"14QaXYIK3K3QPtezqxRRPN","PIToRRO DE COCO","Bad Bunny","35","3","15","PY","2025-01-08","75","False","206627","DeBÍ TiRAR MáS FOToS","2025-01-05","0.636","0.667","7","-4.708","1","0.0323","0.25","6.95e-06","0.116","0.544","97.769","4"
"0fKK51bU6lcCCwdNnv64t3","DEPORTIVO","Blessd, Anuel AA, Ovy On The Drums","36","-1","14","PY","2025-01-08","85","True","218701","DEPORTIVO","2024-11-14","0.816","0.762","0","-2.864","1","0.0565","0.534","0.000404","0.0845","0.782","90.025","4"
"372WH7eXbJKJX37iYPeqvR","Te Quiero Asi","Lalo Y Los Descalzos","37","-1","-20","PY","2025-01-08","56","False","177841","No Hay Problema","2008-08-29","0.721","0.566","11","-8.546","1","0.0325","0.49","2.94e-06","0.189","0.828","74.017","4"
"3KZCP2StVGdWkOKyRZNWA4","Es un Secreto","Plan B","38","-1","-24","PY","2025-01-08","81","False","192120","House of Pleasure","2010-07-20","0.841","0.774","6","-4.963","0","0.0421","0.117","2.66e-06","0.0674","0.494","95.006","4"
"0fea68AdmYNygeTGI4RC18","LA CANCIÓN","J Balvin, Bad Bunny","39","0","-3","PY","2025-01-08","83","False","242573","OASIS","2019-06-28","0.756","0.646","7","-5.795","1","0.319","0.152","1.81e-05","0.108","0.429","176.088","4"
"4wJ5Qq0jBN4ajy7ouZIV1c","APT.","ROSÉ, Bruno Mars","40","0","-2","PY","2025-01-08","89","False","169917","rosie","2024-12-06","0.777","0.783","0","-4.477","0","0.26","0.0283","0.0","0.355","0.939","149.027","4"
"1c9oWoW5BycnHNK6KPH3wr","Anoche","Lalo Y Los Descalzos","41","3","-19","PY","2025-01-08","57","False","176013","Super Cumbias (Remastered)","2019-10-26","0.757","0.413","5","-10.853","1","0.154","0.0855","9.05e-06","0.0497","0.866","143.822","4"
"7iQXYTyuG13aoeHxGG28Nh","PERRO NEGRO","Bad Bunny, Feid","42","1","-13","PY","2025-01-08","85","True","162767","nadie sabe lo que va a pasar mañana","2023-10-13","0.911","0.778","5","-2.248","1","0.262","0.0887","2.16e-05","0.179","0.345","96.057","4"
"0SoBfYjQHvL6cuWHtPUYnq","Hoy","Valentino Merlo, The La Planta","43","-2","-24","PY","2025-01-08","78","False","198495","Hoy","2024-05-22","0.451","0.711","11","-4.612","1","0.0426","0.24","0.0","0.154","0.661","176.161","4"
"2plbrEY59IikOBgBGLjaoe","Die With A Smile","Lady Gaga, Bruno Mars","44","1","-12","PY","2025-01-08","100","False","251667","Die With A Smile","2024-08-16","0.521","0.592","6","-7.777","0","0.0304","0.308","0.0","0.122","0.535","157.969","3"
"2CeKVsFFXG4QzA415QygGb","Feliz Cumpleaños Ferxxo","Feid","45","-3","-25","PY","2025-01-08","81","False","155960","FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM","2022-09-14","0.865","0.573","5","-5.501","1","0.0678","0.0863","0.0","0.305","0.563","94.999","4"
"2gmd7lY3QSzLh0xIY4cRvi","SE ME OLVIDA","Maisak, Feid","46","0","-19","PY","2025-01-08","83","True","225373","SE ME OLVIDA","2024-08-23","0.786","0.707","7","-4.386","0","0.0635","0.0399","0.0","0.121","0.691","82.045","4"
